1245,"Pelayanan toko sangat bagus, gercep. Dan responsif.Kualitas barang juga sangat bagus dan memuaskan."
1246,"Sesuai order, kualitas handgripnya bagus."
1247,Lensanya mantap
1248,barang sesuai dan bagus... packing aman dan rapih... pengiriman cepat... walaupun di pembungkus agak penyok (mungkin karena di lempar)... tapi barang/isinya aman...
1249,Barang ori.. kweren dah barangnya 👍👍
1250,micnya berfungsi dengan baik suaranya mantap
1251,"barang bagus,, recommended seller"
1252,Top markotop
1253,Mantaps
1254,Terbaik
1255,Top jempol
1256,Top
1257,Top
1258,Bagus dan puasss
1259,bagus dan ori
1260,"mendarat dengan sempurna, thankyou jpckemang 🔥🔥🔥 semakin jaya"
1261,"Pengiriman dari JPC sangat cepat. Dikirim di hari yang sama. Tentang barangnya, Feiyu F2 ini sangat rekomendasi buat pemula. Material walaupun plastik, tetapi sangat koko... "
1262,keliatannya bagus mungil2 kokoh perkasa semoga nantinya hasilnya memuaskan.
1263,"suda dicoba berfungsi sebgaimana mestinya, jpc kemang memang top"
1264,"Packaging baik, delivery baik, seller nya  terbaik. Product sesuai deskripsi, belum dicoba, semoga barang bagus."
1265,Diameter 85cm ternyata terlalu besar buat keylight di meja. Sepertinya memang terlalu mewah untuk setting meja saya
1266,"Lampu ini terlalu keren buat saya. Saya pilih COLBOR diantara lampu COB LED kelasnya karena bahannya metal, kecil, dan bowen mounting. Kebetulan harganya lagi diskon, bis... "
1267,"kurirnya gercep.. order, besoknya langsung sampe 👍"
1268,Pengiriman cpt oke. Respon oke. Barang belom tes. Semoga tetap semangat melayani dengan hati. nnti update klo dah dites. makasih min
1269,"Diterima cepat. Dipacking baik,. Semua aman.. Thanj you seller"
1270,"Barangnya original sesuai deskripsi, packaging aman, bundlingannya banyak banget,penjualnya amanah,harganya terjangkau dan pengirimannya tepat waktu"
1271,"Barang sesuai pesanan, Mantap pelayanan Ramah, dan oengiriman cepat, serta packingnya Rapi.. 🙏🙏"
1272,"sudah tiba tepat waktu, belum dicoba semoga normal semua"
1273,"Barang sesuai deskripsi, fast respond sekali seller nya, recommended seller, belum dipasang, mudah2an awet..."
1274,berfungsi dengan baik dengan Saramonic B500 B2
1275,"lensa lumayan tajam, dan ringan, enak buat dibawa travel"
1276,"Packing aman, pengiriman cepat, lensa cocok dengan kamera."
1277,"bukan yang paling smooth, dan butuh sedikit care lebih dibanding yang lain untuk dapat footage yang bagus. tapi paling gampang mem balance nya.... asal tau sela nya... en... "
1278,mantap seller ramah pengiriman cepat recomend 👍
1279,"Barang bagus, Respon cepat"
1280,"Packing pengiriman aman banget. Produknya juga bagus, material terlihat cukup kokok, premium. Kualitas suara juga udah lumayan banget untuk pemula. Garansi juga ada dan s... "
1281,"Pengiriman cepat, barang ori, berfungsi semua cakep, mudah2an awet, tpi utk batrai kaya cepet abis gitu ya. Baru dipake bentar bikin video 1 menit langsung kurang 1%. Dan... "
1282,"mantap, puas make nya"
1283,okay..
1284,"Mantaapppp... Respon seller cepat, pengiriman cepat banget jam 14.00 order, jam 16.00 barang sdh sampai"
1285,"respon cepat, pengiriman cepat, top deh toko ini.."
1286,"respon cepat, pengiriman cepat, top deh toko ini.."
1287,"respon cepat, pengiriman cepat, top deh toko ini.."
1288,"Karena bentuknya 90derajat gitu, pas dicolok ke kamera jadinya gak bisa pas karena terganjal."
1289,"saya baru sadar tidak ada sepasang BodyCap, memaSaya baru sadar tidak ada sepasang bodycap"
1290,"walau kecil tapi tetap diproses dan sampai cepat, kemasan aman"
1291,mantap
1292,1.pengiriman yang sangat cepat. Toplah. 2.barang sesuai harga. materialnya kokoh. berfungsi dengan baik. tetapi ball headnya sdikit keset. sblumnya saya menggunakan foto...
1293,Test di blackmagic sampe di 2160p50. Semoga awet.. Seller oke
1294,"respon admin cepat, pengiriman cepat, sudah di tes dan performanya okeTerima kasih 🙏"
1295,"Beli yang closfocus for sony gampang kocak dan pengaruh si fokusing lensa, kadang sering miss dan bleset, tapi pas beli yang biasa malah bagus fokusingnya"
1296,Ori lebih singset dan tahan lama
1297,adminnya informatif dan makesure lagi sebelum dikirim
1298,kwalitas barang sangat bermutu packing sangat aman. fungsi semua normal dan bagus
1299,Mantap banget
1300,Welcome to the club !
1301,Udah siap buat dipake ngontenin artis2 papan atas indonesia 😌
1302,"JPC Kemang gak pake basa-basi, sat set!!! Adminnya juga teliti, sempet diingetin karena salah pilih jenis kurir. Nice JPC 🤝"
1303,Barang sudah diterima dengan baik
1304,Barang sudah diterima dengan baik
1305,Sukses terus untuk lapaknya.... selebihnya biar bintang yang bicara ⭐️⭐️⭐️⭐️⭐️
1306,Sukses terus untuk lapaknya.... selebihnya biar bintang yang bicara ⭐️⭐️⭐️⭐️⭐️
1307,diterima
1308,sip
1309,pesanan yang ke2 kali semua fitur berfungsi packing sangat aman
1310,"produk original, proses cepat, packaging aman"
1311,"Sesuai pesanan, instantnya super kilat🫡"
1312,"recommended seller neh, tks gan..."
1313,"recommended seller neh, tks gan..."
1314,"recommended seller neh, tks gan..."
1315,Jos
1316,"barang bagus tpi belum dicoba, pengiriman baik"
1317,paket sesuai pesanan. packing rapi dan kuat dan malahan dikasih bonus cleaning kit. sangat rekomen buat belanja disini
1318,"produk sesuai pesanan, packing aman, kualitas produk baik semoga awet, pengiriman lumayan"
1319,Barang bagus.
1320,untuk hasil sangat bagus warna keren mungkin saran lebih dibanyakin stok model lain untuk instaxnya
1321,"Kiriman cepat, sudah di coba dan oke"
1322,kerennn desainnya bagusss..........😍😍😍
1323,"Barang original, pengiriman gercep, sudah dicoba barang berfungsi dengan baik"
1324,Mic wireless terkecil terkeren dan murah kualitas gak murahan
1325,pengiriman sehari jadi... produk sesuai deskripsi.. mantap
1326,"packingnya oke, barangnya aman semualengkap"
1327,- Seller super responsive and replies fast- informative discussion and straight to the point- easy transaction and fast delivery- safe packaging of item5/5
1328,"barang sudah sampai terimakasih, sesuai speknya."
1329,sesuai dengan pesanan
1330,berfungsi baik semoga awet
1331,"unit lengkap, dah dicoba berfungsi...ada kaosnya juga, packing aman"
1332,"packing aman dan rapi, so far keadaan aman. mantep lah"
1333,"fast delivery sesuai dijanjikan, packing rapih, kualitas mantap"
1334,"Fast Respon, pelayanan ramah, barang yang dijual juga bagus"
1335,"Barang sudah sampai sesuai pesana, mudah2an awet di kamera nya , joss toko nya 👍"
1336,Barang sudah diterima Dengan baik dan sesuai dengan pesanan terimakasih atas kerjasama nya
1337,Seller responsif. Produk bintang 5! Sangat rekomended!
1338,Cakep Dah. Semoga AWET dan Bikin Ane Makin Semangat Ngonten YUK
1339,Fun lens for old camera. Quite sharp and nice bokeh for the price range. Thanks to the seller. Good service. Recommended.
1340,"Seller responsif dan inisiatif membantu. 2 hari saja barang sudah sampai. Tidak hanya itu, JPC Kemang dan Sony bekerja sama juga memberikan masa garansi ekstra 1 tahun."
1341,Aman. Tripod juga ringan untuk travel. Kokoh. Full carbon.
1342,"pelayanan raamah , gercep, barang mantapmakasi jpc kemang!"
1343,keren bagus
1344,"Packing aman, unit sesuai harga, blm coba pakai nanti di ksh ulasan lagi"
1345,"okehh udah sampe, baguss, zemoga awet, makasih ya"
1346,"admin rwspon cepat, pengiriman cepat, mantap"
1347,"barang bagus, sudah dicoba, suara jernih mantap, semoga awet. Langganan belanja di JPCKemang"
1348,Mantap
1349,"Product:- Awalnya bingung knp hanya lampu warna kuning aja yang nyala dan gak bs connect ke HP, taunya emg harus dicharge dl 2-3 jam baru bisa- Overall puas sm productnya... "
1350,semoga awet
1351,"barang datang sesuai, sudah dicoba dan berfungsi baik. respons penjual selalu baik"
1352,"Toko langganan sdh bertahun2, tdk pernah mengecewakan. Keep up the good work. Unit diterima dengan baik dan sesuai dengan deskripsi, thumbs up 👍"
1353,top Banget
1354,"packing aman, pengiriman cepat sangaat. Thanks!!"
1355,"Sudah diterima, semoga awet, trims ya"
1356,Mantap
1357,"Really fun quirky lens. Makes you think less and just capture, but at the same time makes you better at composition and creativity. Really good quality build, made of ste... "
1358,"terimakasihhh, mantap banget, nyari keseantero penjuru dunia ga ada, adanya dimari wkwkwk"
1359,"cepet banget pengirimannya, adminnya juga proaktif cek apakah kamera dan lensanya cocok. barangnya berfungsi dengan baik, cheapest sony lens, cocok buat lensa perdana"
1360,dapet harga 90 ribu pas 10.10 mudah - mudahan awet
1361,"Mantap! Bisa dipakai untuk kebutuhan konten, harga sesuai"
1362,"mendarat dengan selamat, sesuai juga👍🏻"
1363,"kualitas barang bagus, sesuai dengan penjelasan"
1364,"lensa mantap, mulus, garansi ori denka, proses cepat, langsung dikirim di hari yang sama. joss jpc kemang 🤼‍♂️"
1365,weri-weri rekomended seller ges...
1366,weri-weri rekomended seller ges...
1367,weri-weri rekomended seller ges...
1368,"perlu di apresiasi memang pelayanan dari toko, pesen udah sore tapi tetep langsung di packing dan di request pick up di hari yang sama, pesen next day lewat paxel memang... "
1369,Selalu puas belanja di sini. Keep up the good work
1370,"Respon sangat cepat, orderan sangat cepat, sesuai diharapkan, sukses selalu, terima kasih"
1371,selalu mantap pokoknya
1372,"Barang bagus, sesuai deskripsi, seller responsif dan pengiriman barang cepat."
1373,Fast response. Penjual memberikan pelayanan konsultasi untuk produk yang dibeli agar tepat sesuai dengan kebutuhan.
1374,"Agak ribet masangnya, tapi oke lahh cukuppp"
1375,"fast, pagi pesan, siang hari sdh sampai, Thanks"
1376,Good
1377,"packging aman, alat berfungsi dengan baik"
1378,"good! sudah coba ke sony a6400, berfungsi dengan baikkk"
1379,"kuat, kokoh, everything works so well. sudah dicoba ke sony a6400 lensa kit, aman!"
1380,direkomendasikan oleh admin jpc. ga nyesel beli sama sekali! rasanya jadi lebih secure buat foto2 krn tau lensa sudah ada pelindungnya hehe. thankyou jpc!!
1381,"barangnya sudah sampai, dicoba dan ini keren, karena bentuk micnya kecil sekoin jadi bisa diselipin.. magnetnya juga kuat jadi tidak mudah lepas.. semoga awet"
1382,"original, garansi sampe 2027 😆"
1383,"Adminnya ramah,fast response..packing aman,dan barang mendarat dengan selamat. Barang oke lengkap,garansi resmi, dan berfungsi ..terimakasih JPC"
1384,sesuai pesanan
1385,"Packing aman, kualitas mic bagus, daya tahan batre bagus, sayang gk ada indikator satuan volumenya."
1386,mantabbb
1387,barang sudah sampai terimakasih.
1388,"Sesuai ekspektasi, produk oke banget, feature melimpah, builtin produk oke, AI canggih.admin juga fast respon👍"
1389,"Langsung beli ditokonya pake kurir toko, pelayanan ramah. mantap"
1390,"Nice , pelayanan ramah dan respon cepat"
1391,keren
1392,"build quality bagus, kokoh. hasil jepret tajam. cuman unit yang diterima focus ringny rada seret. jadi agak beratan. sayang ga dapat ND filter 1000. mungkin batch lama yang... "
1393,"Keren, tokonya responsip, langgangan gw kl beli2 lensa OriginalEasy use ke iphone"
1394,Bagus barangnya dan pengiriman aman. Semoga barangnya awet
1395,trims JPC
1396,"barang kualitasnya oke banget, built qualitynya kokoh"
1397,"Peakdesign tidak pernah mengecewakan kualitasnya, ada harga ada rupa"
1398,"ringan dan kecil, mudah dibawa kemana2. salah satu tripod compact terbaik saat ini"
1399,"pelayanan selalu baik, pengiriman cepat..sejauh ini service excellent..rekomended seller. terimakasi barang datang cepat sesuai pesanan, sudah dicoba dan berfungsi baik"
1400,"dapat konfirmasi dan fast respon, mantap"
1401,Lens cap original dari salah satu seller paling trusted
1402,"Barang original Lexar, sudah coba digunakan dan berjalan lancar di kamera Mirrorless Canon."
1403,berjalan dengan baik
1404,ORIGINAAAAAAAL YAAA GUYS
1405,barang sampai dengan aman trims
1406,Mantap pokonya. Semua fungsi normal setelah update firmware. Sangat diluar ekspektasi. Memukau.
1407,"Pesanan sesuai, mungkin nanti akan dicoba pakai. Seharusnya sih kualitas oke ya"
1408,Cepet banget sampe packing aman banget juga top deh
1409,udah beli yang kedua kalinya disini baguss. mudah2n awet
1410,Products oke dan pelayanan juga memuaskan..
1411,"Oke banget packaging nya, respon penjual cepat"
1412,"Pelayanannya cepat, barangpun sesuai, semua berfungsi semestinya"
1413,Belum dicoba. Semoga bagusPengiriman cepat
1414,kereeen... 👍👍
1415,mendarat aman. thanks
1416,barang kualitas
1417,top pelayanannya
1418,Selalu puas pembelian disini!! thebestt👍🏻💓
1419,"Fast response, ramah, sat set,  barang sesuai pesanan, dan yang paling penting garansi resmi dari produknya."
1420,"Baterai ori dari nikon alta dan batt circle 0, jadi sebelum pakai perlu charge dulu, recommended seller."
1421,"Barang sampai dengan selamat, packing rapi, pengiriman super cepat, respon admin super cepat secepat aku mencintai nya wkwk, serius ini bagus banget, sampe gue bikin vide... "
1422,"Pesanan di proses cepat, packingan aman dan barang original"
1423,always top beli di JPC
1424,Mantap bagus banget
1425,"Pertama kali beli audio gear disini, sebelumnya selalu kamera/lensa. Tapi ga ada beda, staff sangat informatif dan membantu. Barang dipacking dengan rapi, prosss pengiriman... "
1426,puas dengan pelayanannya. produknya juga memuaskan.
1427,"Respon nya cepet,hasil foto di a6400 mantaapp"
1428,"packing aman dan berfungsi dengan baik ga ada kendala, produk original bergaransi dan masih bersegel, seller responsif dan pengiriman juga cepat"
1429,mantaapppp
1430,"Build qualitynya bagus, hasilnya juga okee"
1431,Mantap selalu. Terimakasih banyak ya
1432,"Udah beberapa kali belanja disini, offline juga. Fast respon dan pengiriman benar - benar cepet. Tks seller🙏"
1433,"Keren, cpt banget pengiriman nya"
1434,"pengiriman tepat waktu, barang dalam kondisi bagus dan aman 👌🏼"
1435,"Cepet banget respon adminnya, packing aman barang mantap! ❤️"
1436,Servicenya top. Thanks pak sholah dan tim
1437,mantaps
1438,sangat berguna. materialnya bagus. video menjadi profesional
1439,"barang nya selamat sampai tujuan dipeking sangat rapih dan aman pastinya , kemudian sudah di coba di camera berfungsi dengan sempurna jadi tambah speed nya pas motret .ne... "
1440,Original
1441,mantap
1442,Bagus
1443,Sudah Dicoba berfungsi
1444,baik
1445,"Manteep, suara sudah tida usah diragukan lagi..."
1446,"Packing aman walau kalau bisa bubblewrap lebih tebal sedikit lagi, produk aman semua berjalan lancar dengan kualitas yang sangat baik"
1447,Packingnya aman barangnya berkualitas bangetttt
1448,"Lega, karena bonusnya sesuai, belum dicoba, semoga sesuai ekspektasi"
1449,"kukira suara tidak terekam, ternyata salah kabel yang dicolok. suaranya lebih bagus dibandingkan pake audio jack langsung"
1450,"Produk bagus, suata menjadi jernih"
1451,Produk yang dikirim sesuai deskripsi dan berfungsi dengan baik. Semoga awet
1452,"mantap sehari sampai dan sesuai dengan yang dipesan, rekomendasi banget. berasa banget dari build quality nya sih"
1453,mantaps bagusssssss
1454,"Berfungsi dengan baik, produk ini bisa menghubungkan langsung antara Android ke Unit Saramonic"
1455,"beli ini dikira yang dateng kotak biasa aja, ternyata kotaknya gede banget! dapwt hardcase yang super tebel! barangnya juga lancar dan bisa langsung dipake"
1456,Barang sesuai pesanan
1457,"sempat salah alamat karena kesalahan saya input alamat nya, tapi agak disayangkan admin nya kurang solutif dan responsif ketika saya komunikasikan, untung dapat abang gosen... "
1458,"Packing aman, barang original dan berfungsi dengan baik"
1459,seller sangat membantu
1460,mendarat dengan aman suara jernih dan clear
1461,sesuai ekspetasi.. sama dapet bonus lagi.. tanks saramonic...
1462,"Produk bagus, sesuai deskripsi, respon dan pengiriman cepat"
